OpCode	PointIndex	Filename	Frame	Time	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Period	Attribute9	Attribute10
NIN_PNZ2-3-2_20130415	16	NIN_PNZ2-3-2_20130415_LeftC.avi	27127	15.08564	12.50751	610.21433	897.84548	Pinguipedidae	Parapercis	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	17	NIN_PNZ2-3-2_20130415_LeftC.avi	32302	17.96352	15.38539	1321.54317	609.92383	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	18	NIN_PNZ2-3-2_20130415_LeftC.avi	32302	17.96352	15.38539	1336.82792	558.21545	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	19	NIN_PNZ2-3-2_20130415_LeftC.avi	49915	27.75831	25.18018	503.22107	606.39826	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	20	NIN_PNZ2-3-2_20130415_LeftC.avi	50963	28.34112	25.76299	1278.04042	491.2296	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	21	NIN_PNZ2-3-2_20130415_LeftC.avi	50963	28.34112	25.76299	624.32333	562.91621	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	22	NIN_PNZ2-3-2_20130415_LeftC.avi	50963	28.34112	25.76299	365.6583	521.78455	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	23	NIN_PNZ2-3-2_20130415_LeftC.avi	50963	28.34112	25.76299	38.79976	527.6605	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	24	NIN_PNZ2-3-2_20130415_LeftC.avi	57960	32.23223	29.6541	794.8071	578.19369	Haemulidae	Diagramma	labiosum	37350003	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	25	NIN_PNZ2-3-2_20130415_LeftC.avi	72789	40.47881	37.90068	258.66503	632.25245	Dasyatidae	Dasyatis	kuhlii	37035004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	26	NIN_PNZ2-3-2_20130415_LeftC.avi	76042	42.28784	39.70971	1127.5444	881.39282	Labridae	Bodianus	perditio	37384007	1	AD	Feeding	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	27	NIN_PNZ2-3-2_20130415_LeftC.avi	77163	42.91124	40.33311	603.15983	501.80631	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	28	NIN_PNZ2-3-2_20130415_LeftC.avi	78497	43.6531	41.07496	1222.78016	659.28183	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	29	NIN_PNZ2-3-2_20130415_LeftC.avi	80902	44.99055	42.41241	1094.62339	951.90424	Pinguipedidae	Parapercis	spp	NA	1	AD	Feeding	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	30	NIN_PNZ2-3-2_20130415_LeftC.avi	84822	47.1705	44.59237	1343.88242	196.2568	Scombridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	31	NIN_PNZ2-3-2_20130415_LeftC.avi	85346	47.46191	44.88377	1095.79914	777.97606	Balistidae	Abalistes	stellatus	37465011	1	AD	Feeding	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	32	NIN_PNZ2-3-2_20130415_LeftC.avi	87183	48.48348	45.90535	273.94979	184.5049	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	33	NIN_PNZ2-3-2_20130415_LeftC.avi	87183	48.48348	45.90535	537.31782	840.26115	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	34	NIN_PNZ2-3-2_20130415_LeftC.avi	87183	48.48348	45.90535	798.33435	567.61697	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	35	NIN_PNZ2-3-2_20130415_LeftC.avi	87183	48.48348	45.90535	1192.21066	468.90098	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	36	NIN_PNZ2-3-2_20130415_LeftC.avi	87183	48.48348	45.90535	1523.7722	437.17084	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	37	NIN_PNZ2-3-2_20130415_LeftC.avi	87183	48.48348	45.90535	641.95958	414.84222	Labridae	Bodianus	perditio	37384007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	38	NIN_PNZ2-3-2_20130415_LeftC.avi	88589	49.26538	46.68724	1359.16718	608.74864	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	39	NIN_PNZ2-3-2_20130415_LeftC.avi	88589	49.26538	46.68724	1360.34293	383.11208	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	40	NIN_PNZ2-3-2_20130415_LeftC.avi	89040	49.51618	46.93805	688.98959	886.09358	Labridae	Unknown	sp3	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	41	NIN_PNZ2-3-2_20130415_LeftC.avi	89636	49.84763	47.26949	791.27985	63.46028	Labridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	42	NIN_PNZ2-3-2_20130415_LeftC.avi	89636	49.84763	47.26949	1026.42988	365.48422	Labridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	43	NIN_PNZ2-3-2_20130415_LeftC.avi	89636	49.84763	47.26949	1129.8959	524.13493	Labridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-2_20130415	44	NIN_PNZ2-3-2_20130415_LeftC.avi	112528	62.57813	60	1011.14513	633.42764	Unknown	Unknown	spp	NA	0	NA	NA	Time End	1	NA	NA
NIN_PNZ2-3-3_20130415	0	NIN_PNZ2-3-3_20130415_LeftI.avi	7692	4.27761	0	1008.79363	803.83025	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	1	NA	NA
NIN_PNZ2-3-3_20130415	1	NIN_PNZ2-3-3_20130415_LeftI.avi	9009	5.01001	0.7324	250.43478	797.9543	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	2	NIN_PNZ2-3-3_20130415_LeftI.avi	9009	5.01001	0.7324	263.36803	819.10773	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	3	NIN_PNZ2-3-3_20130415_LeftI.avi	9009	5.01001	0.7324	393.8763	725.09249	Labridae	Coris	auricularis	37384088	1	F	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	4	NIN_PNZ2-3-3_20130415_LeftI.avi	9009	5.01001	0.7324	1132.2474	665.15778	Labridae	Coris	auricularis	37384088	1	F	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	5	NIN_PNZ2-3-3_20130415_LeftI.avi	9009	5.01001	0.7324	1824.76424	672.20892	Labridae	Coris	auricularis	37384088	1	F	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	6	NIN_PNZ2-3-3_20130415_LeftI.avi	9269	5.1546	0.87699	1376.80343	633.42764	Labridae	Coris	auricularis	37384088	1	F	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	7	NIN_PNZ2-3-3_20130415_LeftI.avi	9269	5.1546	0.87699	1062.87814	589.94559	Labridae	Coris	auricularis	37384088	1	F	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	8	NIN_PNZ2-3-3_20130415_LeftI.avi	9269	5.1546	0.87699	997.03613	599.34712	Labridae	Coris	auricularis	37384088	1	F	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	9	NIN_PNZ2-3-3_20130415_LeftI.avi	9269	5.1546	0.87699	892.39437	621.67573	Labridae	Coris	auricularis	37384088	1	F	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	10	NIN_PNZ2-3-3_20130415_LeftI.avi	9835	5.46936	1.19175	449.13656	676.90968	Chaetodontidae	Coradion	chrysozonus	37365004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	11	NIN_PNZ2-3-3_20130415_LeftI.avi	20525	11.41419	7.13658	1211.02266	1057.67138	Pinguipedidae	Parapercis	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	12	NIN_PNZ2-3-3_20130415_LeftI.avi	20907	11.62663	7.34902	629.02633	671.03373	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	13	NIN_PNZ2-3-3_20130415_LeftI.avi	31806	17.68769	13.41008	867.70361	569.96736	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	14	NIN_PNZ2-3-3_20130415_LeftI.avi	31806	17.68769	13.41008	1655.45622	485.35365	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	15	NIN_PNZ2-3-3_20130415_LeftI.avi	31806	17.68769	13.41008	1755.39498	492.40479	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	16	NIN_PNZ2-3-3_20130415_LeftI.avi	31806	17.68769	13.41008	1777.73423	547.63874	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	17	NIN_PNZ2-3-3_20130415_LeftI.avi	31806	17.68769	13.41008	1566.0992	649.8803	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	18	NIN_PNZ2-3-3_20130415_LeftI.avi	31806	17.68769	13.41008	1569.62645	720.39173	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	19	NIN_PNZ2-3-3_20130415_LeftI.avi	53599	29.80703	25.52942	152.84752	733.31882	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	20	NIN_PNZ2-3-3_20130415_LeftI.avi	54313	30.20409	25.92648	96.41151	325.52775	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	21	NIN_PNZ2-3-3_20130415_LeftI.avi	54313	30.20409	25.92648	1667.21372	669.85854	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	22	NIN_PNZ2-3-3_20130415_LeftI.avi	68642	38.17262	33.89501	1034.66013	725.09249	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	23	NIN_PNZ2-3-3_20130415_LeftI.avi	68642	38.17262	33.89501	1288.62217	722.74211	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	24	NIN_PNZ2-3-3_20130415_LeftI.avi	68642	38.17262	33.89501	1681.32272	720.39173	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	25	NIN_PNZ2-3-3_20130415_LeftI.avi	69019	38.38227	34.10466	1594.31721	801.47987	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	26	NIN_PNZ2-3-3_20130415_LeftI.avi	75620	42.05316	37.77555	1666.03797	782.67682	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	27	NIN_PNZ2-3-3_20130415_LeftI.avi	76206	42.37905	38.10143	1270.98592	836.73558	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	28	NIN_PNZ2-3-3_20130415_LeftI.avi	76206	42.37905	38.10143	915.90937	755.64744	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	29	NIN_PNZ2-3-3_20130415_LeftI.avi	76701	42.65432	38.37671	964.11513	728.61806	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	30	NIN_PNZ2-3-3_20130415_LeftI.avi	82263	45.74741	41.4698	656.06859	742.72035	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	31	NIN_PNZ2-3-3_20130415_LeftI.avi	82263	45.74741	41.4698	845.36436	618.15016	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	32	NIN_PNZ2-3-3_20130415_LeftI.avi	82263	45.74741	41.4698	1338.00367	642.82916	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	33	NIN_PNZ2-3-3_20130415_LeftI.avi	86647	48.18541	43.9078	316.27679	874.34168	Chaetodontidae	Coradion	chrysozonus	37365004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	34	NIN_PNZ2-3-3_20130415_LeftI.avi	91831	51.06829	46.79068	1414.42743	629.90207	Chaetodontidae	Coradion	chrysozonus	37365004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	35	NIN_PNZ2-3-3_20130415_LeftI.avi	91831	51.06829	46.79068	1521.4207	616.97497	Chaetodontidae	Coradion	chrysozonus	37365004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	36	NIN_PNZ2-3-3_20130415_LeftI.avi	102148	56.80569	52.52808	1247.47091	740.36997	Chaetodontidae	Coradion	chrysozonus	37365004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	37	NIN_PNZ2-3-3_20130415_LeftI.avi	102148	56.80569	52.52808	887.69137	700.41349	Chaetodontidae	Coradion	chrysozonus	37365004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	38	NIN_PNZ2-3-3_20130415_LeftI.avi	102148	56.80569	52.52808	679.58359	680.43526	Chaetodontidae	Coradion	chrysozonus	37365004	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	39	NIN_PNZ2-3-3_20130415_LeftI.avi	114407	63.62307	59.34546	651.36558	794.42873	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	40	NIN_PNZ2-3-3_20130415_LeftI.avi	114407	63.62307	59.34546	1189.85915	703.93906	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	41	NIN_PNZ2-3-3_20130415_LeftI.avi	115199	64.06351	59.7859	513.80282	741.54516	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	42	NIN_PNZ2-3-3_20130415_LeftI.avi	115199	64.06351	59.7859	547.89957	723.9173	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	43	NIN_PNZ2-3-3_20130415_LeftI.avi	115199	64.06351	59.7859	1734.23148	763.87378	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	44	NIN_PNZ2-3-3_20130415_LeftI.avi	115282	64.10967	59.83205	277.47704	832.03482	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	45	NIN_PNZ2-3-3_20130415_LeftI.avi	115282	64.10967	59.83205	526.73607	738.01959	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	46	NIN_PNZ2-3-3_20130415_LeftI.avi	115282	64.10967	59.83205	1174.5744	721.56692	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	47	NIN_PNZ2-3-3_20130415_LeftI.avi	115282	64.10967	59.83205	1589.61421	857.88901	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-3_20130415	48	NIN_PNZ2-3-3_20130415_LeftI.avi	115584	64.27761	60	1008.79363	754.47225	Unknown	Unknown	spp	NA	0	NA	NA	Time End	1	NA	NA
NIN_PNZ2-3-4_20130415	0	NIN_PNZ2-3-4_20130415_LeftM.avi	4280	2.38016	0	1033.48438	726.26768	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	1	NA	NA
NIN_PNZ2-3-4_20130415	1	NIN_PNZ2-3-4_20130415_LeftM.avi	5312	2.95407	0.57391	1306.25842	628.72688	Nemipteridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	2	NIN_PNZ2-3-4_20130415_LeftM.avi	5632	3.13202	0.75186	542.02082	739.19478	Nemipteridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	3	NIN_PNZ2-3-4_20130415_LeftM.avi	5632	3.13202	0.75186	630.20208	802.65506	Nemipteridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	4	NIN_PNZ2-3-4_20130415_LeftM.avi	5750	3.19764	0.81748	1294.50092	854.36344	Nemipteridae	Unknown	spp	NA	1	AD	Feeding	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	5	NIN_PNZ2-3-4_20130415_LeftM.avi	7227	4.01902	1.63886	1148.7079	653.40588	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	6	NIN_PNZ2-3-4_20130415_LeftM.avi	7714	4.28985	1.90969	1588.43846	593.47116	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	7	NIN_PNZ2-3-4_20130415_LeftM.avi	9215	5.12457	2.74441	847.71586	990.68553	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	8	NIN_PNZ2-3-4_20130415_LeftM.avi	9419	5.23802	2.85786	1109.90814	823.80849	Lethrinidae	Unknown	sp2	NA	1	AD	Feeding	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	9	NIN_PNZ2-3-4_20130415_LeftM.avi	10106	5.62006	3.23991	1159.28965	947.20348	Nemipteridae	Pentapodus	porosus	37347007	1	AD	Feeding	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	10	NIN_PNZ2-3-4_20130415_LeftM.avi	11527	6.4103	4.03014	65.84201	636.95321	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	11	NIN_PNZ2-3-4_20130415_LeftM.avi	13329	7.41241	5.03225	162.25352	759.17301	Labridae	Iniistius	pavo	37384177	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	12	NIN_PNZ2-3-4_20130415_LeftM.avi	18171	10.10511	7.72495	201.05328	819.10773	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	13	NIN_PNZ2-3-4_20130415_LeftM.avi	18171	10.10511	7.72495	818.32211	695.71273	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	14	NIN_PNZ2-3-4_20130415_LeftM.avi	18171	10.10511	7.72495	1199.26516	685.13602	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	15	NIN_PNZ2-3-4_20130415_LeftM.avi	18171	10.10511	7.72495	1709.54072	688.66159	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	16	NIN_PNZ2-3-4_20130415_LeftM.avi	18247	10.14737	7.76721	245.73178	688.66159	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	17	NIN_PNZ2-3-4_20130415_LeftM.avi	18247	10.14737	7.76721	866.52786	765.04897	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	18	NIN_PNZ2-3-4_20130415_LeftM.avi	18247	10.14737	7.76721	239.85303	937.80196	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	19	NIN_PNZ2-3-4_20130415_LeftM.avi	18247	10.14737	7.76721	490.28781	800.30468	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	20	NIN_PNZ2-3-4_20130415_LeftM.avi	18289	10.17073	7.79057	671.35334	759.17301	Siganidae	Siganus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	21	NIN_PNZ2-3-4_20130415_LeftM.avi	22396	12.45468	10.07452	646.66258	750.94668	Labridae	Iniistius	pavo	37384177	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	22	NIN_PNZ2-3-4_20130415_LeftM.avi	22396	12.45468	10.07452	833.60686	696.88792	Labridae	Iniistius	pavo	37384177	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	23	NIN_PNZ2-3-4_20130415_LeftM.avi	28789	16.0099	13.62974	436.20331	219.76061	Ostraciidae	Unknown	sp1	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	24	NIN_PNZ2-3-4_20130415_LeftM.avi	29092	16.1784	13.79824	1503.78445	183.32971	Ostraciidae	Unknown	sp1	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	25	NIN_PNZ2-3-4_20130415_LeftM.avi	53035	29.49338	27.11322	241.02878	385.46246	Scombridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	26	NIN_PNZ2-3-4_20130415_LeftM.avi	53755	29.89378	27.51362	617.26883	915.47334	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	27	NIN_PNZ2-3-4_20130415_LeftM.avi	53755	29.89378	27.51362	1534.35395	989.51034	Lethrinidae	Unknown	sp2	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	28	NIN_PNZ2-3-4_20130415_LeftM.avi	53915	29.98276	27.6026	1278.04042	879.04244	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	29	NIN_PNZ2-3-4_20130415_LeftM.avi	54476	30.29474	27.91458	641.95958	669.85854	Lethrinidae	Lethrinus	sp4	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	30	NIN_PNZ2-3-4_20130415_LeftM.avi	54476	30.29474	27.91458	360.9553	616.97497	Lethrinidae	Lethrinus	sp4	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	31	NIN_PNZ2-3-4_20130415_LeftM.avi	54477	30.2953	27.91514	713.68034	665.15778	Lethrinidae	Lethrinus	sp4	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	32	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	1617.83221	568.79217	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	33	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	1607.25046	671.03373	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	34	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	1594.31721	883.7432	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	35	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	1246.29516	738.01959	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	36	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	1306.25842	654.58107	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	37	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	1121.66565	430.1197	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	38	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	948.83037	681.61045	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	39	NIN_PNZ2-3-4_20130415_LeftM.avi	54843	30.49883	28.11867	1013.49663	760.3482	Lethrinidae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	40	NIN_PNZ2-3-4_20130415_LeftM.avi	55514	30.87198	28.49183	699.57134	813.23177	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	41	NIN_PNZ2-3-4_20130415_LeftM.avi	55514	30.87198	28.49183	584.34783	693.36235	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	42	NIN_PNZ2-3-4_20130415_LeftM.avi	55514	30.87198	28.49183	455.01531	721.56692	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	43	NIN_PNZ2-3-4_20130415_LeftM.avi	55514	30.87198	28.49183	549.07532	875.51687	Mullidae	Parupeneus	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	44	NIN_PNZ2-3-4_20130415_LeftM.avi	58970	32.7939	30.41375	691.34109	95.19042	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	45	NIN_PNZ2-3-4_20130415_LeftM.avi	59266	32.95851	30.57836	1504.9602	464.20022	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	46	NIN_PNZ2-3-4_20130415_LeftM.avi	59266	32.95851	30.57836	1080.51439	337.27965	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_PNZ2-3-4_20130415	47	NIN_PNZ2-3-4_20130415_LeftM.avi	59266	32.95851	30.57836	1045.24189	618.15016	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
