OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NCB1165	13	0	907.35675	447.14129	1036.30314	418.75137
NCB1165	14	0	368.11556	505.34422	446.27708	478.87981
NCB1165	14	1	480.31517	491.48191	544.60932	471.31855
NCB1165	15	0	207.47012	409.25088	355.97899	394.56709
NCB1165	15	1	313.99672	403.89498	443.91070	393.62194
NCB1165	16	0	685.55548	406.19720	870.49179	392.85531
NCB1165	17	0	235.73802	473.45858	388.47997	450.18553
NCB1165	17	1	321.77873	474.08868	452.45896	454.91132
NCB1165	18	0	599.09127	289.36289	836.04137	285.25321
NCB1165	19	0	317.79974	249.55426	575.07485	247.32205
NCB1165	20	0	1779.04762	625.66392	95.23810	632.00940
NCB1165	21	0	552.55556	748.63690	504.12698	701.80964
NCB1165	21	1	696.04762	724.82491	643.77778	693.80611
NCB1165	22	0	1436.82540	535.08813	1277.19048	536.45006
NCB1165	22	1	1645.71429	488.13161	1486.71429	490.12808
NCB1165	23	0	936.48244	629.72837	971.79298	616.44797
NCB1165	23	1	1059.51386	601.33844	1094.23290	599.88719
NCB1165	24	0	1623.79365	305.59577	1330.63492	288.26675
NCB1165	24	1	1879.04762	242.21739	1622.23810	207.29495
NCB1165	25	0	62.22222	695.46416	71.11111	671.35135
NCB1165	26	0	984.93651	302.26792	656.44444	297.73796
NCB1165	26	1	1035.93651	656.71915	651.58730	639.66863
NCB1165	27	0	1226.11111	573.91069	844.25397	565.09753
NCB1165	27	1	1425.76190	329.83784	1058.06349	312.97532
NCB1165	28	0	1283.42857	491.82491	1031.60317	486.08931
NCB1165	28	1	1525.42857	433.53231	1286.84127	424.36310
NCB1165	29	0	1390.01848	475.53122	1222.03327	469.61665
NCB1165	29	1	1632.53235	398.64184	1462.18115	386.81271
NCB1165	30	0	1110.88889	967.46298	576.66667	943.09636
NCB1165	30	1	1417.30159	733.23032	844.73016	735.20329
NCB1165	31	0	258.23810	614.04230	149.52381	570.60047
NCB1165	31	1	573.69841	617.71563	422.68254	581.72385
NCB1165	32	0	1602.95749	624.92333	1511.27542	642.49726
NCB1165	32	1	1770.35120	588.25301	1749.64880	612.92442
NCB1165	33	0	813.12698	76.14571	963.52381	72.33843
NCB1165	33	1	1115.34921	131.98590	1297.49206	118.66040
NCB1165	34	0	154.28571	231.60987	380.95238	237.32080
NCB1165	34	1	573.33333	275.39365	766.34921	269.68273
NCB1165	35	0	308.57143	274.12456	601.90476	265.24089
