OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
SBBFLAT_20180322_DOV	165	0	894.86506	1002.60570	133.99815	992.92442
SBBFLAT_20180322_DOV	165	1	941.74122	1014.82037	191.81701	1004.54326
SBBFLAT_20180322_DOV	166	0	566.77079	743.43702	196.33272	781.62979
SBBFLAT_20180322_DOV	166	1	531.42884	732.11610	159.06839	772.39430
SBBFLAT_20180322_DOV	167	0	582.03327	783.08872	147.87431	807.92990
SBBFLAT_20180322_DOV	168	0	1535.74122	773.75465	1221.65065	807.43593
SBBFLAT_20180322_DOV	168	1	1497.14603	775.39321	1184.23845	809.22344
SBBFLAT_20180322_DOV	169	0	1071.79298	783.08872	767.76340	809.11281
SBBFLAT_20180322_DOV	170	0	1635.46765	803.43702	1263.79113	839.22453
SBBFLAT_20180322_DOV	170	1	1607.37153	789.43483	1236.28651	824.47755
SBBFLAT_20180322_DOV	171	0	1413.30314	763.39321	970.93161	795.32749
SBBFLAT_20180322_DOV	171	1	1381.36229	777.54436	942.83549	810.81928
SBBFLAT_20180322_DOV	172	0	881.33087	800.83242	315.85952	830.40526
SBBFLAT_20180322_DOV	172	1	606.87616	746.41840	92.27357	764.16210
SBBFLAT_20180322_DOV	173	0	1715.18115	706.24425	1291.44177	736.41512
SBBFLAT_20180322_DOV	173	1	1748.30499	719.35268	1328.11460	748.62979
SBBFLAT_20180322_DOV	174	0	1830.97967	673.54217	1402.01664	698.69113
SBBFLAT_20180322_DOV	174	1	1795.04621	678.75575	1368.89279	705.09639
SBBFLAT_20180322_DOV	175	0	1419.22366	889.45564	810.68762	919.17853
SBBFLAT_20180322_DOV	175	1	1455.15712	917.90690	842.77634	951.35378
SBBFLAT_20180322_DOV	176	0	1528.05915	956.48740	936.38078	989.48740
SBBFLAT_20180322_DOV	176	1	1502.18115	944.86857	912.42514	979.06024
SBBFLAT_20180322_DOV	177	0	1318.22736	885.73384	819.23475	916.11939
SBBFLAT_20180322_DOV	177	1	1293.53235	879.62651	792.17375	909.71413
SBBFLAT_20180322_DOV	178	0	1328.17745	802.17963	823.58595	832.11501
SBBFLAT_20180322_DOV	178	1	1287.80776	819.45893	776.41405	851.62870
SBBFLAT_20180322_DOV	179	0	1436.02957	895.13910	741.16081	926.37240
SBBFLAT_20180322_DOV	179	1	1396.25139	887.54217	696.50277	918.03067
SBBFLAT_20180322_DOV	180	0	1769.04991	946.18401	1003.41035	982.22563
SBBFLAT_20180322_DOV	180	1	1727.79298	925.92552	967.32902	958.54107
SBBFLAT_20180322_DOV	181	0	1230.97043	949.45564	707.17190	980.18072
SBBFLAT_20180322_DOV	181	1	1184.09427	957.35049	673.90018	986.28806
SBBFLAT_20180322_DOV	182	0	1615.81516	1036.35487	822.22921	1069.57284
SBBFLAT_20180322_DOV	182	1	1651.45287	1030.39650	860.52865	1066.29573
SBBFLAT_20180322_DOV	183	0	1623.65250	911.41621	926.81516	947.11720
SBBFLAT_20180322_DOV	183	1	1648.05176	906.64951	953.72828	940.71194
SBBFLAT_20180322_DOV	184	0	732.60628	676.71194	357.03512	711.64841
SBBFLAT_20180322_DOV	184	1	825.47135	695.92771	446.49908	728.62979
SBBFLAT_20180322_DOV	185	0	1015.41035	1007.90800	183.37523	1021.09748
SBBFLAT_20180322_DOV	185	1	963.95009	978.56298	152.91312	991.75246
SBBFLAT_20180322_DOV	186	0	903.67098	1050.82147	242.37338	1066.69222
SBBFLAT_20180322_DOV	186	1	949.11768	1028.24754	292.84781	1048.65279
SBBFLAT_20180322_DOV	187	0	674.30684	603.28587	89.90758	631.67579
SBBFLAT_20180322_DOV	188	0	844.48799	618.28587	186.74245	664.21577
SBBFLAT_20180322_DOV	188	1	881.16081	593.93757	224.20394	646.76780
