OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
NMP_20190806_CB3_DOV	1	2	CB3_L001_9.MP4	35064	14.35434	CB3_L001_9.MP4	40985	16.00071	1
NMP_20190806_CB3_DOV	2	3	CB3_L001_9.MP4	44400	16.95027	CB3_L001_9.MP4	49562	18.38559	1
NMP_20190806_CB3_DOV	3	4	CB3_L001_9.MP4	54260	19.69189	CB3_L001_9.MP4	60604	21.45588	1
NMP_20190806_CB3_DOV	4	5	CB3_L001_9.MP4	65036	22.68822	CB3_L001_9.MP4	70856	24.30650	1
NMP_20190806_CB3_DOV	5	6	CB3_L001_9.MP4	74704	25.37646	CB3_L001_9.MP4	80536	26.99808	1
NMP_20190806_CB5_DOV	0	1	CB5_L001_6.MP4	22696	6.31074	CB5_L001_6.MP4	28835	8.01772	1
NMP_20190806_CB5_DOV	1	2	CB5_L001_6.MP4	32165	8.94364	CB5_L001_6.MP4	38053	10.58083	1
NMP_20190806_CB5_DOV	2	3	CB5_L001_6.MP4	42185	11.72975	CB5_L001_6.MP4	49064	13.64249	1
NMP_20190806_CB5_DOV	3	4	CB5_L001_6.MP4	52641	14.63709	CB5_L001_6.MP4	59602	16.57263	1
NMP_20190806_CB5_DOV	4	5	CB5_L001_6.MP4	62260	17.31170	CB5_L001_6.MP4	67858	18.86826	1
NMP_20190806_CB5_DOV	5	6	CB5_L001_6.MP4	71413	19.85674	CB5_L001_6.MP4	77219	21.47113	1
NMP_20190806_P2_DOV	0	1	P2_L001_1.MP4	27089	7.53225	P2_L001_1.MP4	33135	9.21337	1
NMP_20190806_P2_DOV	1	2	P2_L001_1.MP4	35544	9.88321	P2_L001_1.MP4	42241	11.74534	1
NMP_20190806_P2_DOV	2	3	P2_L001_1.MP4	46880	13.03524	P2_L001_1.MP4	53227	14.80006	1
NMP_20190806_P2_DOV	3	4	P2_L001_1.MP4	58912	16.38081	P2_L001_1.MP4	64993	18.07166	1
NMP_20190806_P2_DOV	4	5	P2_L001_1.MP4	70089	19.48864	P2_L001_1.MP4	75923	21.11081	1
NMP_20190806_P2_DOV	5	6	P2_L001_1.MP4	80522	22.38959	P2_L001_2.MP4	5871	24.18889	1
NMP_20190806_P3_DOV	0	1	P3_L001_3.MP4	64388	17.90344	P3_L001_3.MP4	73337	20.39176	1
NMP_20190806_P3_DOV	1	2	P3_L001_3.MP4	74970	20.84583	P3_L001_4.MP4	4781	23.88581	1
NMP_20190806_P3_DOV	2	3	P3_L001_4.MP4	7278	24.58011	P3_L001_4.MP4	16775	27.22080	1
NMP_20190806_P3_DOV	3	4	P3_L001_4.MP4	33792	31.95248	P3_L001_4.MP4	42139	34.27341	1
NMP_20190806_P3_DOV	4	5	P3_L001_4.MP4	43346	34.60902	P3_L001_4.MP4	52765	37.22802	1
NMP_20190806_P3_DOV	5	6	P3_L001_4.MP4	56255	38.19844	P3_L001_4.MP4	65706	40.82634	1
NMP_20190831_CL4_DOV	0	1	CL4_L001_1.MP4	33795	9.39689	CL4_L001_1.MP4	42128	11.71392	1
NMP_20190831_CL4_DOV	1	2	CL4_L001_1.MP4	45098	12.53975	CL4_L001_1.MP4	53696	14.93047	1
